Name,Age,Gender,Country,State,City,Parent Occupation,Earning Class,Level of Student,Level of Course,Course Name,Material Name,Material Level,Time per Day (min),Assessment Score,IQ of Student,Promoted
Jacob,16,Female,India,Maharashtra,Mumbai,Teacher,High,Advanced,Advanced,Science,Quiz,Medium,38,86.86,137,Yes
Tammy,11,Male,USA,California,Los Angeles,Teacher,Middle,Intermediate,Intermediate,English,Video,Hard,73,57.76,85,No
David,17,Male,USA,California,San Diego,Business,High,Advanced,Intermediate,Math,PDF,Basic,21,28.58,137,No
Patricia,13,Female,USA,California,Los Angeles,Teacher,Low,Intermediate,Intermediate,English,Video,Basic,30,53.61,119,No
Wendy,10,Female,USA,Texas,Austin,Clerk,High,Beginner,Intermediate,English,Video,Basic,65,90.81,90,Yes
Matthew,8,Female,India,Maharashtra,Mumbai,Farmer,Low,Advanced,Intermediate,Math,PDF,Hard,78,57.05,108,No
Billy,5,Female,USA,Texas,Austin,Farmer,Middle,Beginner,Beginner,English,Video,Basic,67,53.69,138,No
Matthew,14,Male,UK,Scotland,Glasgow,Engineer,Middle,Advanced,Beginner,Science,Video,Basic,63,72.67,81,Yes
Timothy,16,Male,UK,England,London,Doctor,High,Beginner,Beginner,English,Video,Basic,85,48.84,101,No
Carmen,11,Male,USA,California,Los Angeles,Doctor,Middle,Beginner,Advanced,English,Video,Basic,29,86.84,88,Yes
Derek,12,Female,USA,California,San Diego,Engineer,High,Advanced,Beginner,Math,Video,Medium,100,46.42,123,No
Jeremy,10,Female,USA,California,San Diego,Doctor,Middle,Advanced,Beginner,Math,Quiz,Medium,60,84.98,85,Yes
Jennifer,17,Female,UK,England,Manchester,Clerk,Middle,Beginner,Advanced,English,Quiz,Basic,29,76.98,110,Yes
Andrew,17,Female,UK,Scotland,Glasgow,Teacher,High,Beginner,Beginner,English,Quiz,Basic,116,54.03,96,No
David,6,Female,UK,England,London,Engineer,Low,Intermediate,Beginner,Math,PDF,Basic,87,67.74,123,Yes
Jasmine,18,Male,India,Maharashtra,Mumbai,Doctor,Low,Intermediate,Intermediate,Math,PDF,Hard,52,53.9,82,No
Jessica,9,Male,USA,Texas,Austin,Clerk,High,Intermediate,Intermediate,Science,PDF,Medium,53,71.01,108,Yes
James,7,Male,India,Maharashtra,Pune,Doctor,High,Beginner,Intermediate,Math,Video,Basic,105,46.17,136,No
Robin,18,Male,UK,England,London,Teacher,High,Beginner,Advanced,Science,Video,Basic,25,100.0,120,Yes
Teresa,8,Female,UK,England,London,Business,Low,Intermediate,Intermediate,Math,Video,Basic,45,57.06,112,No
Kevin,11,Male,UK,England,London,Farmer,High,Advanced,Advanced,Science,Video,Medium,73,81.59,126,Yes
Angela,15,Male,USA,California,Los Angeles,Farmer,Middle,Advanced,Intermediate,Science,Quiz,Basic,11,61.24,136,Yes
Janet,13,Male,USA,California,San Diego,Business,High,Intermediate,Beginner,Science,Quiz,Basic,21,57.71,94,No
Julie,18,Female,UK,England,Manchester,Engineer,High,Beginner,Beginner,English,Video,Basic,84,74.56,115,Yes
Martin,8,Female,UK,Scotland,Edinburgh,Business,Middle,Beginner,Intermediate,English,PDF,Basic,26,66.32,109,Yes
Victoria,18,Male,India,Maharashtra,Pune,Clerk,High,Intermediate,Intermediate,Math,Quiz,Medium,85,74.61,85,Yes
Adam,16,Male,USA,California,Los Angeles,Business,Low,Beginner,Intermediate,Math,Quiz,Hard,20,67.76,112,Yes
Ronald,9,Female,India,Karnataka,Bangalore,Teacher,Middle,Beginner,Advanced,English,Video,Hard,102,52.7,95,No
Mitchell,17,Male,USA,California,San Diego,Engineer,High,Beginner,Advanced,English,Quiz,Hard,107,76.12,82,Yes
Nicholas,6,Male,UK,England,Manchester,Teacher,Middle,Advanced,Intermediate,Math,Quiz,Medium,71,73.64,103,Yes
Emily,15,Female,UK,Scotland,Edinburgh,Engineer,High,Beginner,Advanced,English,PDF,Basic,52,82.11,80,Yes
Matthew,8,Female,USA,California,San Diego,Business,Low,Advanced,Intermediate,Math,Quiz,Hard,93,84.71,123,Yes
Willie,13,Female,UK,Scotland,Glasgow,Farmer,High,Beginner,Intermediate,Science,PDF,Hard,50,100.0,100,Yes
Ashley,7,Female,UK,Scotland,Glasgow,Farmer,Low,Intermediate,Intermediate,Math,Video,Hard,28,85.62,98,Yes
Jennifer,8,Female,UK,Scotland,Edinburgh,Business,High,Intermediate,Intermediate,Science,Video,Basic,13,80.08,109,Yes
Jacqueline,13,Male,India,Karnataka,Mysore,Engineer,Low,Beginner,Beginner,Math,Quiz,Hard,78,92.15,85,Yes
Mary,18,Female,UK,England,London,Engineer,Low,Advanced,Beginner,Science,Video,Hard,110,54.9,93,No
Nathan,14,Male,USA,Texas,Austin,Business,Low,Advanced,Advanced,English,Quiz,Medium,34,78.86,122,Yes
Kristina,18,Female,USA,California,San Diego,Clerk,Middle,Beginner,Beginner,Science,Quiz,Medium,23,61.51,105,Yes
Lisa,13,Female,USA,California,Los Angeles,Doctor,High,Beginner,Intermediate,English,PDF,Basic,83,75.14,134,Yes
Paul,6,Female,USA,Texas,Austin,Business,Low,Advanced,Beginner,Science,Quiz,Hard,45,83.47,125,Yes
Joel,6,Male,USA,Texas,Dallas,Farmer,High,Beginner,Beginner,Math,Video,Basic,22,97.71,84,Yes
Bobby,7,Female,India,Karnataka,Mysore,Doctor,High,Beginner,Intermediate,Science,Video,Hard,85,67.99,93,Yes
Heather,16,Male,India,Karnataka,Mysore,Doctor,Low,Beginner,Intermediate,Math,Quiz,Hard,19,61.83,125,Yes
Rachel,6,Female,USA,Texas,Dallas,Doctor,High,Advanced,Beginner,English,Quiz,Hard,77,74.74,140,Yes
James,13,Female,USA,Texas,Dallas,Doctor,High,Beginner,Advanced,English,PDF,Basic,99,100.0,134,Yes
David,6,Male,India,Maharashtra,Pune,Engineer,Middle,Beginner,Beginner,English,Quiz,Hard,90,60.08,92,Yes
Nathan,9,Male,USA,Texas,Dallas,Clerk,Middle,Intermediate,Beginner,English,Quiz,Basic,36,100.0,88,Yes
Linda,18,Female,UK,England,Manchester,Business,Low,Intermediate,Advanced,Math,Video,Basic,22,59.19,103,No
Alicia,10,Female,USA,California,Los Angeles,Clerk,High,Intermediate,Advanced,Math,Quiz,Medium,29,39.24,139,No
Sandra,14,Male,India,Maharashtra,Mumbai,Clerk,Middle,Advanced,Beginner,Math,Quiz,Medium,95,53.29,94,No
Alexis,12,Female,UK,Scotland,Glasgow,Business,Middle,Beginner,Intermediate,Science,PDF,Basic,89,60.94,129,Yes
Jeanne,13,Male,USA,Texas,Austin,Clerk,High,Intermediate,Advanced,Math,Quiz,Basic,66,52.91,105,No
Peggy,5,Male,USA,California,Los Angeles,Clerk,Low,Advanced,Intermediate,Math,PDF,Hard,114,92.1,89,Yes
Robert,11,Male,India,Karnataka,Bangalore,Business,High,Beginner,Advanced,English,Quiz,Medium,114,89.61,131,Yes
Virginia,12,Male,UK,England,London,Farmer,Low,Advanced,Intermediate,English,Quiz,Hard,116,49.43,134,No
Brian,11,Female,India,Karnataka,Mysore,Teacher,Low,Advanced,Intermediate,Math,PDF,Hard,20,89.85,137,Yes
Kevin,18,Female,India,Maharashtra,Mumbai,Farmer,Middle,Beginner,Beginner,Math,Quiz,Medium,105,97.44,95,Yes
Ashley,7,Female,India,Maharashtra,Pune,Teacher,Middle,Beginner,Intermediate,Science,Quiz,Medium,99,57.08,110,No
Crystal,12,Male,India,Karnataka,Mysore,Teacher,Middle,Advanced,Intermediate,English,Quiz,Basic,62,80.9,90,Yes
Nicholas,18,Male,USA,California,San Diego,Business,Low,Beginner,Intermediate,Science,Quiz,Medium,37,50.36,103,No
Kristy,5,Female,UK,England,London,Teacher,Low,Intermediate,Advanced,Science,PDF,Medium,17,58.05,97,No
John,13,Male,USA,California,San Diego,Teacher,Low,Beginner,Beginner,Math,Video,Basic,45,81.93,106,Yes
Nicholas,12,Male,USA,Texas,Austin,Teacher,Middle,Intermediate,Beginner,English,Quiz,Hard,87,66.97,124,Yes
James,14,Male,India,Maharashtra,Pune,Farmer,Low,Advanced,Advanced,Science,Video,Medium,51,88.99,127,Yes
Charles,18,Male,India,Karnataka,Bangalore,Business,Middle,Advanced,Beginner,English,Quiz,Medium,90,68.86,139,Yes
Samantha,17,Male,India,Maharashtra,Mumbai,Engineer,Low,Advanced,Beginner,Science,Quiz,Basic,19,66.93,104,Yes
Corey,9,Male,USA,California,Los Angeles,Farmer,Middle,Beginner,Advanced,Math,Quiz,Medium,41,74.07,100,Yes
Linda,17,Female,India,Maharashtra,Mumbai,Farmer,Low,Advanced,Intermediate,English,PDF,Hard,33,75.81,135,Yes
Susan,14,Female,India,Maharashtra,Mumbai,Teacher,Low,Advanced,Beginner,Science,PDF,Basic,30,70.51,116,Yes
Jose,6,Female,USA,Texas,Austin,Clerk,High,Advanced,Intermediate,Science,Video,Hard,39,75.0,105,Yes
Amy,5,Male,UK,England,London,Engineer,High,Intermediate,Beginner,Math,Quiz,Hard,31,55.89,118,No
Heather,13,Female,India,Karnataka,Mysore,Clerk,High,Beginner,Intermediate,Math,PDF,Medium,104,66.45,93,Yes
Melissa,5,Male,India,Karnataka,Mysore,Business,High,Intermediate,Intermediate,Math,Quiz,Basic,15,46.24,120,No
Sheri,12,Male,India,Maharashtra,Pune,Business,High,Advanced,Advanced,Math,Video,Hard,21,60.07,128,Yes
Matthew,13,Male,India,Maharashtra,Pune,Doctor,Low,Beginner,Intermediate,English,PDF,Hard,108,61.76,99,Yes
Christopher,16,Female,India,Karnataka,Mysore,Engineer,Middle,Advanced,Intermediate,Math,Quiz,Hard,60,66.12,135,Yes
Jerry,6,Female,India,Karnataka,Mysore,Doctor,Middle,Beginner,Beginner,Math,Video,Hard,18,84.02,85,Yes
Jessica,14,Female,India,Karnataka,Mysore,Farmer,Middle,Intermediate,Advanced,Math,Quiz,Medium,75,87.38,93,Yes
Joel,7,Female,UK,Scotland,Glasgow,Engineer,Low,Beginner,Intermediate,Science,Video,Medium,76,75.77,133,Yes
Elizabeth,6,Female,UK,Scotland,Glasgow,Teacher,Middle,Advanced,Beginner,English,PDF,Hard,92,74.02,100,Yes
Daniel,5,Male,UK,England,Manchester,Clerk,Low,Beginner,Beginner,English,Quiz,Medium,111,67.76,123,Yes
Jonathon,10,Female,USA,California,San Diego,Farmer,High,Beginner,Beginner,English,PDF,Medium,64,68.18,104,Yes
Linda,8,Male,UK,England,London,Clerk,Middle,Beginner,Advanced,Math,Quiz,Medium,106,45.61,140,No
Mary,11,Male,India,Karnataka,Bangalore,Doctor,Low,Intermediate,Beginner,English,Quiz,Medium,87,61.73,112,Yes
Jamie,5,Male,USA,California,San Diego,Farmer,High,Intermediate,Advanced,English,Quiz,Medium,112,93.69,107,Yes
Rebecca,10,Male,UK,Scotland,Glasgow,Teacher,High,Advanced,Advanced,Math,PDF,Hard,108,68.99,137,Yes
Tiffany,13,Male,UK,England,London,Business,Low,Intermediate,Intermediate,Math,PDF,Basic,12,72.91,96,Yes
David,8,Female,UK,England,Manchester,Doctor,Middle,Advanced,Beginner,Math,Video,Medium,82,88.14,87,Yes
Katherine,5,Male,USA,Texas,Austin,Farmer,Middle,Intermediate,Advanced,Science,Video,Hard,13,74.22,90,Yes
Melissa,8,Male,USA,Texas,Austin,Clerk,Middle,Intermediate,Beginner,Math,PDF,Medium,93,85.15,136,Yes
Gary,7,Male,UK,Scotland,Glasgow,Engineer,Low,Intermediate,Beginner,Science,Quiz,Basic,49,90.08,90,Yes
Carl,17,Female,UK,Scotland,Glasgow,Business,Low,Beginner,Advanced,Science,PDF,Basic,10,70.59,100,Yes
Debra,6,Male,USA,Texas,Austin,Doctor,High,Beginner,Advanced,English,Quiz,Hard,119,93.16,99,Yes
Bryan,18,Male,UK,England,Manchester,Teacher,High,Intermediate,Advanced,English,Video,Basic,44,98.93,104,Yes
Kimberly,8,Male,India,Karnataka,Bangalore,Teacher,Low,Intermediate,Advanced,English,PDF,Hard,76,59.1,85,No
Morgan,17,Female,USA,California,San Diego,Engineer,High,Beginner,Advanced,English,PDF,Medium,13,70.45,126,Yes
Theresa,6,Female,USA,California,San Diego,Teacher,Middle,Advanced,Advanced,Math,Quiz,Hard,31,88.14,98,Yes
Tamara,9,Female,India,Karnataka,Mysore,Engineer,High,Beginner,Advanced,Science,Quiz,Basic,112,61.15,88,Yes
Aimee,11,Female,UK,England,Manchester,Teacher,High,Intermediate,Advanced,Science,Video,Medium,78,62.44,84,Yes
Natalie,7,Female,India,Karnataka,Bangalore,Teacher,Middle,Intermediate,Beginner,English,Video,Medium,42,50.49,81,No
Deborah,14,Female,UK,England,London,Engineer,Low,Beginner,Advanced,English,Video,Medium,71,88.43,92,Yes
Beth,13,Male,UK,Scotland,Edinburgh,Farmer,High,Beginner,Intermediate,Math,PDF,Hard,110,45.95,99,No
Suzanne,7,Male,USA,Texas,Austin,Doctor,High,Beginner,Beginner,Science,PDF,Medium,70,59.35,106,No
Christina,5,Female,USA,Texas,Austin,Clerk,High,Advanced,Intermediate,Science,Quiz,Basic,51,81.65,114,Yes
Laura,10,Female,India,Karnataka,Bangalore,Farmer,High,Advanced,Intermediate,English,PDF,Medium,88,70.78,125,Yes
Brian,5,Female,USA,Texas,Dallas,Clerk,Low,Beginner,Advanced,Science,PDF,Medium,37,49.51,88,No
Seth,12,Female,UK,England,Manchester,Farmer,Low,Advanced,Advanced,English,PDF,Basic,56,61.43,106,Yes
Lauren,18,Male,India,Karnataka,Mysore,Farmer,High,Advanced,Intermediate,English,Quiz,Basic,21,53.9,105,No
Frank,12,Female,USA,California,Los Angeles,Teacher,Low,Intermediate,Intermediate,English,Quiz,Hard,77,80.1,109,Yes
Krista,5,Male,USA,California,Los Angeles,Teacher,Middle,Beginner,Intermediate,English,PDF,Medium,59,78.61,93,Yes
Theodore,15,Male,USA,Texas,Austin,Farmer,Low,Intermediate,Advanced,Science,Video,Basic,112,80.91,84,Yes
Michael,16,Female,UK,Scotland,Glasgow,Business,High,Advanced,Intermediate,Science,PDF,Hard,30,48.45,129,No
Richard,7,Male,India,Karnataka,Mysore,Teacher,Middle,Advanced,Advanced,Science,Quiz,Medium,43,80.11,98,Yes
Melanie,11,Female,USA,Texas,Dallas,Teacher,Low,Beginner,Beginner,English,PDF,Medium,86,75.61,84,Yes
Emily,7,Female,India,Karnataka,Mysore,Engineer,Low,Advanced,Beginner,Math,PDF,Hard,120,63.1,93,Yes
Karen,13,Female,India,Maharashtra,Mumbai,Business,Middle,Beginner,Intermediate,Math,PDF,Basic,26,60.92,112,Yes
John,18,Male,USA,Texas,Austin,Business,Middle,Advanced,Beginner,Science,Video,Basic,65,82.62,99,Yes
Stacy,16,Male,India,Maharashtra,Mumbai,Clerk,High,Beginner,Advanced,Science,Video,Basic,84,90.73,117,Yes
Laura,9,Male,USA,California,Los Angeles,Clerk,Low,Beginner,Beginner,English,Video,Hard,115,58.18,121,No
William,5,Male,India,Karnataka,Bangalore,Clerk,Low,Advanced,Advanced,English,Video,Medium,28,60.28,105,Yes
Justin,9,Female,USA,Texas,Austin,Clerk,Middle,Advanced,Advanced,Math,Quiz,Basic,21,76.58,105,Yes
Megan,11,Male,UK,England,Manchester,Teacher,High,Beginner,Beginner,Math,Quiz,Hard,71,89.83,81,Yes
Melissa,8,Male,India,Karnataka,Bangalore,Farmer,Middle,Beginner,Advanced,English,PDF,Basic,13,62.35,87,Yes
Mark,8,Female,India,Maharashtra,Mumbai,Teacher,High,Advanced,Advanced,Math,Video,Medium,50,55.53,105,No
Michelle,10,Female,USA,Texas,Dallas,Doctor,Middle,Intermediate,Intermediate,English,Quiz,Hard,103,52.0,81,No
Julie,8,Male,UK,England,London,Doctor,High,Intermediate,Intermediate,Science,PDF,Basic,33,66.89,114,Yes
Isaac,10,Female,India,Maharashtra,Pune,Teacher,High,Beginner,Advanced,English,Video,Hard,107,68.38,87,Yes
Erica,14,Male,USA,Texas,Dallas,Business,Low,Beginner,Advanced,Math,Video,Hard,43,68.64,97,Yes
Andrew,9,Female,India,Maharashtra,Mumbai,Farmer,Low,Advanced,Advanced,English,Quiz,Basic,94,61.24,120,Yes
Kenneth,18,Female,India,Maharashtra,Pune,Engineer,Low,Beginner,Beginner,Science,Video,Hard,105,62.78,102,Yes
Jill,9,Female,India,Karnataka,Mysore,Clerk,Middle,Intermediate,Advanced,Science,Quiz,Hard,47,83.38,98,Yes
Kristin,14,Female,USA,Texas,Austin,Engineer,High,Beginner,Advanced,Science,Quiz,Basic,45,63.36,82,Yes
Cody,6,Female,UK,England,London,Business,Middle,Advanced,Intermediate,Math,Quiz,Medium,53,68.63,140,Yes
Brandy,10,Female,UK,England,Manchester,Engineer,Middle,Advanced,Beginner,Science,Video,Basic,102,66.94,128,Yes
Lisa,14,Female,UK,Scotland,Glasgow,Clerk,High,Intermediate,Intermediate,Math,Quiz,Basic,13,85.56,99,Yes
Courtney,9,Female,USA,California,Los Angeles,Clerk,Middle,Intermediate,Advanced,English,Quiz,Medium,73,93.47,94,Yes
Samantha,13,Female,USA,Texas,Dallas,Business,Low,Beginner,Beginner,Math,PDF,Basic,119,77.04,91,Yes
Nicole,16,Female,USA,California,San Diego,Engineer,Middle,Advanced,Intermediate,English,Quiz,Medium,27,83.66,109,Yes
Dana,17,Female,UK,Scotland,Glasgow,Engineer,Low,Intermediate,Beginner,English,Quiz,Medium,79,65.82,94,Yes
Gregory,7,Female,UK,England,London,Doctor,Middle,Beginner,Beginner,Science,Quiz,Hard,71,51.16,125,No
William,8,Male,USA,California,Los Angeles,Doctor,High,Advanced,Intermediate,Math,Quiz,Medium,68,43.54,95,No
Michelle,18,Male,UK,Scotland,Glasgow,Doctor,Low,Intermediate,Advanced,Math,Quiz,Basic,65,51.59,80,No
Catherine,10,Female,UK,Scotland,Glasgow,Doctor,Middle,Intermediate,Beginner,Science,PDF,Hard,100,77.87,134,Yes
Susan,15,Female,India,Maharashtra,Mumbai,Business,High,Advanced,Advanced,Math,Video,Basic,69,43.3,95,No
Damon,12,Male,USA,California,Los Angeles,Doctor,High,Intermediate,Intermediate,Science,Video,Basic,74,63.3,119,Yes
Eileen,10,Female,USA,Texas,Austin,Doctor,Middle,Advanced,Beginner,Science,Quiz,Hard,73,80.27,91,Yes
Danielle,9,Male,USA,Texas,Dallas,Farmer,Middle,Advanced,Advanced,Science,Video,Hard,103,65.7,135,Yes
Benjamin,8,Female,India,Maharashtra,Mumbai,Farmer,Middle,Intermediate,Advanced,Science,Video,Medium,59,76.88,92,Yes
Robert,10,Male,India,Karnataka,Mysore,Doctor,Middle,Intermediate,Beginner,Math,Quiz,Medium,12,60.76,94,Yes
Alexander,10,Male,USA,California,Los Angeles,Engineer,Low,Advanced,Intermediate,Science,Video,Hard,39,73.8,80,Yes
Samantha,18,Female,USA,California,Los Angeles,Clerk,High,Intermediate,Beginner,Science,Video,Basic,104,77.96,105,Yes
Melissa,11,Female,UK,England,Manchester,Farmer,Low,Advanced,Intermediate,English,Video,Hard,58,69.5,102,Yes
Angelica,6,Female,USA,California,San Diego,Farmer,Low,Advanced,Intermediate,English,Video,Basic,34,72.82,92,Yes
Amanda,8,Male,UK,Scotland,Glasgow,Business,Middle,Intermediate,Beginner,Science,PDF,Medium,53,66.98,86,Yes
Cameron,11,Female,India,Karnataka,Bangalore,Farmer,Middle,Intermediate,Advanced,English,Quiz,Hard,48,71.44,140,Yes
Christopher,10,Male,India,Karnataka,Bangalore,Engineer,Middle,Intermediate,Advanced,Science,PDF,Hard,34,71.78,97,Yes
Tony,8,Female,UK,Scotland,Glasgow,Clerk,High,Advanced,Beginner,English,Quiz,Hard,107,55.08,119,No
Teresa,17,Male,UK,England,Manchester,Farmer,Low,Advanced,Advanced,Math,Video,Hard,87,58.1,130,No
Wesley,12,Male,UK,England,Manchester,Business,Middle,Advanced,Intermediate,Math,Quiz,Medium,102,100.0,82,Yes
Gregory,12,Male,UK,Scotland,Glasgow,Farmer,High,Intermediate,Intermediate,Math,Quiz,Basic,81,46.23,85,No
Mary,7,Female,USA,California,San Diego,Doctor,Middle,Beginner,Advanced,Math,Video,Basic,100,84.54,127,Yes
Krista,9,Female,USA,Texas,Dallas,Teacher,High,Beginner,Beginner,Math,PDF,Medium,112,51.65,129,No
Jessica,11,Female,USA,California,San Diego,Clerk,Low,Beginner,Advanced,Math,PDF,Basic,66,76.85,116,Yes
Anthony,9,Female,USA,California,Los Angeles,Clerk,High,Intermediate,Intermediate,Math,PDF,Basic,38,60.04,114,Yes
Robert,17,Male,UK,Scotland,Glasgow,Doctor,Low,Beginner,Beginner,English,Video,Medium,36,74.74,136,Yes
Jose,8,Male,USA,California,San Diego,Teacher,Low,Intermediate,Advanced,Science,Quiz,Basic,66,90.63,94,Yes
Thomas,11,Female,UK,England,Manchester,Business,Middle,Advanced,Advanced,Math,PDF,Basic,35,61.43,139,Yes
Lauren,12,Female,India,Maharashtra,Mumbai,Teacher,Low,Advanced,Beginner,Science,Quiz,Hard,85,65.41,134,Yes
Scott,8,Female,USA,California,San Diego,Teacher,Middle,Beginner,Advanced,Math,Quiz,Hard,39,65.0,99,Yes
Danielle,7,Female,India,Karnataka,Mysore,Business,Middle,Intermediate,Advanced,English,Quiz,Basic,80,41.62,124,No
Scott,18,Female,USA,Texas,Austin,Clerk,Middle,Beginner,Intermediate,Math,Quiz,Hard,77,84.27,129,Yes
Stephen,5,Female,India,Karnataka,Bangalore,Doctor,High,Beginner,Advanced,Math,Video,Basic,44,75.4,130,Yes
Eric,18,Female,UK,England,London,Business,High,Intermediate,Beginner,English,Quiz,Basic,55,65.25,128,Yes
Ann,14,Male,UK,Scotland,Edinburgh,Doctor,Low,Beginner,Advanced,Science,Video,Hard,71,51.67,100,No
Ann,14,Female,UK,Scotland,Edinburgh,Farmer,Middle,Advanced,Advanced,English,Quiz,Hard,71,82.16,130,Yes
Marc,6,Male,UK,Scotland,Glasgow,Business,Middle,Advanced,Intermediate,Science,PDF,Basic,64,66.29,120,Yes
Jennifer,10,Male,UK,Scotland,Glasgow,Engineer,High,Intermediate,Beginner,English,Quiz,Hard,23,43.83,123,No
Anne,14,Female,USA,California,San Diego,Business,High,Intermediate,Intermediate,English,Video,Medium,107,60.46,131,Yes
Matthew,10,Male,India,Maharashtra,Mumbai,Doctor,Middle,Beginner,Intermediate,English,Video,Medium,37,66.76,127,Yes
Robert,6,Male,India,Maharashtra,Pune,Business,High,Advanced,Beginner,Science,Video,Medium,111,51.47,118,No
Joseph,13,Female,USA,California,Los Angeles,Business,Low,Beginner,Beginner,Science,PDF,Medium,46,84.6,112,Yes
Andrew,8,Male,India,Maharashtra,Pune,Farmer,Middle,Beginner,Intermediate,Science,Quiz,Medium,20,61.32,119,Yes
Christina,6,Male,USA,California,San Diego,Clerk,Middle,Advanced,Advanced,Math,Quiz,Basic,92,53.33,85,No
David,17,Male,UK,England,Manchester,Business,Low,Intermediate,Advanced,Math,Video,Medium,95,54.25,118,No
Maria,16,Female,USA,Texas,Dallas,Farmer,High,Advanced,Advanced,English,Video,Basic,37,66.02,140,Yes
Lisa,16,Male,India,Maharashtra,Mumbai,Doctor,Middle,Advanced,Beginner,Science,Quiz,Basic,105,77.4,108,Yes
Christopher,15,Female,India,Maharashtra,Pune,Farmer,Low,Intermediate,Intermediate,Science,Video,Basic,111,62.83,128,Yes
Rodney,5,Female,USA,Texas,Dallas,Teacher,Middle,Beginner,Intermediate,Math,PDF,Hard,38,67.62,132,Yes
Michelle,5,Female,UK,England,London,Farmer,Middle,Beginner,Advanced,Math,Quiz,Basic,86,90.86,140,Yes
Bryan,12,Male,UK,England,Manchester,Engineer,Low,Intermediate,Advanced,Math,Quiz,Medium,114,46.97,138,No
Susan,5,Female,USA,California,Los Angeles,Doctor,Middle,Beginner,Beginner,English,Quiz,Hard,88,70.27,125,Yes
Cynthia,12,Female,UK,England,London,Teacher,Middle,Beginner,Beginner,Math,Video,Medium,83,70.02,137,Yes
Anna,10,Male,UK,Scotland,Glasgow,Business,High,Intermediate,Advanced,English,Quiz,Basic,92,57.45,136,No
Sarah,12,Male,USA,Texas,Dallas,Teacher,Middle,Intermediate,Beginner,English,Quiz,Medium,56,74.88,136,Yes
Daniel,5,Female,India,Karnataka,Mysore,Farmer,Middle,Advanced,Intermediate,English,PDF,Basic,83,87.74,108,Yes
Sherry,6,Female,India,Maharashtra,Pune,Farmer,Low,Intermediate,Advanced,Math,PDF,Medium,107,81.58,128,Yes
Lisa,7,Male,USA,California,San Diego,Engineer,Low,Intermediate,Intermediate,Science,Video,Hard,71,67.66,96,Yes
Heidi,16,Male,India,Karnataka,Bangalore,Engineer,Low,Advanced,Beginner,Math,Quiz,Basic,101,78.42,106,Yes
Emily,5,Male,UK,Scotland,Edinburgh,Engineer,Low,Advanced,Advanced,Science,Quiz,Medium,15,71.57,87,Yes
Karl,17,Male,UK,England,Manchester,Engineer,Middle,Intermediate,Advanced,Science,Quiz,Basic,82,66.8,118,Yes
Evelyn,9,Female,USA,California,Los Angeles,Business,Middle,Intermediate,Beginner,Science,Video,Basic,98,78.05,96,Yes
Tiffany,18,Female,UK,England,London,Teacher,Low,Intermediate,Intermediate,Science,PDF,Medium,41,80.58,81,Yes
Charles,6,Female,India,Karnataka,Mysore,Clerk,High,Beginner,Intermediate,Science,Quiz,Hard,36,77.73,99,Yes
Beth,9,Male,USA,Texas,Dallas,Engineer,High,Advanced,Advanced,Science,Quiz,Medium,12,64.22,109,Yes
John,16,Female,UK,Scotland,Glasgow,Business,High,Beginner,Advanced,Science,Video,Basic,34,58.7,110,No
Jennifer,6,Male,India,Maharashtra,Pune,Teacher,High,Advanced,Advanced,Math,Video,Hard,53,54.05,140,No
Lauren,18,Male,USA,California,Los Angeles,Farmer,High,Intermediate,Intermediate,Math,Video,Basic,83,75.14,90,Yes
Dustin,15,Male,USA,California,Los Angeles,Engineer,Middle,Intermediate,Beginner,English,PDF,Medium,110,58.14,129,No
Jennifer,5,Female,India,Maharashtra,Pune,Business,Middle,Advanced,Advanced,English,Video,Hard,104,71.68,130,Yes
Melissa,7,Male,UK,England,Manchester,Engineer,Middle,Intermediate,Beginner,Science,PDF,Medium,89,74.32,120,Yes
Beth,11,Female,India,Maharashtra,Pune,Business,Middle,Advanced,Intermediate,Science,Video,Medium,42,69.15,125,Yes
John,10,Female,USA,Texas,Austin,Engineer,Middle,Beginner,Intermediate,Math,Quiz,Medium,39,94.94,135,Yes
Juan,10,Female,India,Karnataka,Mysore,Engineer,Middle,Beginner,Advanced,Science,PDF,Hard,29,94.62,104,Yes
James,5,Male,India,Maharashtra,Mumbai,Farmer,Middle,Beginner,Beginner,English,Quiz,Medium,63,95.05,109,Yes
Leah,18,Male,India,Karnataka,Bangalore,Doctor,High,Beginner,Advanced,English,PDF,Medium,45,42.4,129,No
Lindsey,11,Male,India,Karnataka,Mysore,Teacher,Middle,Beginner,Intermediate,Math,Video,Hard,17,63.28,119,Yes
Rachel,17,Female,India,Karnataka,Mysore,Clerk,Middle,Advanced,Intermediate,English,Quiz,Hard,62,81.13,80,Yes
Aaron,6,Male,India,Maharashtra,Mumbai,Engineer,Middle,Beginner,Intermediate,English,PDF,Basic,103,69.14,93,Yes
Mandy,18,Male,UK,Scotland,Glasgow,Business,Low,Beginner,Beginner,English,Quiz,Hard,18,86.58,110,Yes
Joshua,10,Female,India,Maharashtra,Pune,Doctor,Middle,Advanced,Beginner,Science,Video,Hard,63,61.68,105,Yes
Raymond,8,Male,India,Maharashtra,Mumbai,Business,Low,Advanced,Advanced,Math,Video,Medium,27,52.37,99,No
Andrew,8,Female,USA,California,Los Angeles,Teacher,High,Advanced,Beginner,Science,Quiz,Hard,120,48.4,91,No
